FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE
08/01/16,AA,AA,320,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,1047,-5,1144,-15,0,,41,247
08/01/16,AA,AA,320,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1231,-8,1335,-18,0,,44,247
08/01/16,AA,AA,321,JFK,"New York, NY",NY,PHX,"Phoenix, AZ",AZ,1721,52,2001,69,0,,281,2153
08/01/16,AA,AA,321,PHX,"Phoenix, AZ",AZ,PDX,"Portland, OR",OR,2053,43,2328,38,0,,141,1009
08/01/16,AA,AA,322,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,605,-3,745,-12,0,,77,550
08/01/16,AA,AA,323,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,715,0,920,22,0,,90,550
08/01/16,AA,AA,323,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1002,23,1141,11,0,,79,550
08/01/16,AA,AA,324,DCA,"Washington, DC",VA,ORD,"Chicago, IL",IL,1430,-5,1530,-14,0,,95,612
08/01/16,AA,AA,325,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,902,2,1041,-4,0,,110,733
08/01/16,AA,AA,326,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1021,-4,1152,-14,0,,78,550
08/01/16,AA,AA,327,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1631,-2,1902,6,0,,157,1192
08/01/16,AA,AA,327,DFW,"Dallas/Fort Worth, TX",TX,FLL,"Fort Lauderdale, FL",FL,2039,24,30,24,0,,153,1119
08/01/16,AA,AA,327,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1217,13,1524,25,0,,81,612
08/01/16,AA,AA,328,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1021,-4,1203,-7,0,,110,733
08/01/16,AA,AA,329,EWR,"Newark, NJ",NJ,PHX,"Phoenix, AZ",AZ,1200,95,1407,93,0,,280,2133
08/01/16,AA,AA,329,PHX,"Phoenix, AZ",AZ,PDX,"Portland, OR",OR,1509,74,1809,95,0,,139,1009
08/01/16,AA,AA,330,CLT,"Charlotte, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,1140,7,1304,-19,0,,120,936
08/01/16,AA,AA,330,MIA,"Miami, FL",FL,CLT,"Charlotte, NC",NC,839,4,1041,2,0,,99,650
08/01/16,AA,AA,332,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1451,-4,1705,27,0,,116,733
08/01/16,AA,AA,267,JFK,"New York, NY",NY,SEA,"Seattle, WA",WA,2209,84,113,63,0,,333,2422
08/01/16,AA,AA,271,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,1056,16,1354,27,0,,312,2486
08/01/16,AA,AA,275,MIA,"Miami, FL",FL,LAX,"Los Angeles, CA",CA,1651,1,1902,-4,0,,274,2342
08/01/16,AA,AA,276,SFO,"San Francisco, CA",CA,JFK,"New York, NY",NY,2224,39,727,61,0,,313,2586
08/01/16,AA,AA,277,DFW,"Dallas/Fort Worth, TX",TX,SAN,"San Diego, CA",CA,,,,,1,A,,1171
08/01/16,AA,AA,277,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,,,,1,A,,1171
08/01/16,AA,AA,278,MCO,"Orlando, FL",FL,JFK,"New York, NY",NY,1339,-1,1654,35,0,,144,944
08/01/16,AA,AA,279,JFK,"New York, NY",NY,MCO,"Orlando, FL",FL,1458,-1,1801,-1,0,,135,944
08/01/16,AA,AA,280,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,1739,-1,2018,14,0,,106,802
08/01/16,AA,AA,281,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,604,4,822,0,0,,113,802
08/01/16,AA,AA,283,LAX,"Los Angeles, CA",CA,HNL,"Honolulu, HI",HI,952,6,1310,16,0,,318,2556
08/01/16,AA,AA,284,HNL,"Honolulu, HI",HI,LAX,"Los Angeles, CA",CA,1428,4,2258,-9,0,,295,2556
08/01/16,AA,AA,343,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1548,-5,1753,9,0,,118,733
08/01/16,AA,AA,344,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,1346,11,1553,4,0,,225,1726
08/01/16,AA,AA,345,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1659,4,1905,21,0,,114,733
08/01/16,AA,AA,346,JAX,"Jacksonville, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,615,-3,755,1,0,,133,918
08/01/16,AA,AA,347,MSY,"New Orleans, LA",LA,MIA,"Miami, FL",FL,556,-4,851,-5,0,,93,675
08/01/16,AA,AA,348,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,2059,24,2400,14,0,,98,733
08/01/16,AA,AA,349,DFW,"Dallas/Fort Worth, TX",TX,SFO,"San Francisco, CA",CA,1325,25,1444,4,0,,186,1464
08/01/16,AA,AA,350,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,2241,11,10,19,0,,54,337
08/01/16,AA,AA,351,DFW,"Dallas/Fort Worth, TX",TX,IAH,"Houston, TX",TX,1426,-1,1528,-6,0,,39,224
08/01/16,AA,AA,352,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1813,38,2151,63,0,,104,733
08/01/16,AA,AA,354,PHX,"Phoenix, AZ",AZ,MSP,"Minneapolis, MN",MN,1220,10,1731,22,0,,163,1276
08/01/16,AA,AA,354,SJC,"San Jose, CA",CA,PHX,"Phoenix, AZ",AZ,914,-6,1102,-8,0,,88,621
08/01/16,AA,AA,355,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1807,30,1958,34,0,,114,733
08/01/16,AA,AA,356,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1955,10,2111,3,0,,54,337
08/01/16,AA,AA,357,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,1442,6,1537,-4,0,,40,247
08/01/16,AA,AA,357,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1627,1,1726,-18,0,,44,247
08/01/16,AA,AA,358,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1242,-6,1415,-18,0,,75,550
08/01/16,AA,AA,359,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,,,,,1,C,,733
08/01/16,AA,AA,360,LAS,"Las Vegas, NV",NV,ORD,"Chicago, IL",IL,30,0,551,-9,0,,180,1514
08/01/16,AA,AA,361,DFW,"Dallas/Fort Worth, TX",TX,DEN,"Denver, CO",CO,2350,110,41,102,0,,92,641
08/01/16,AA,AA,362,MCI,"Kansas City, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1039,51,1205,35,0,,64,460
08/01/16,AA,AA,363,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1327,-2,1500,-16,0,,115,733
08/01/16,AA,AA,363,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,944,24,1231,7,0,,91,733
08/01/16,AA,AA,364,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,,,,,1,C,,733
08/01/16,AA,AA,365,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,,,,,1,A,,733
08/01/16,AA,AA,366,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1932,56,2246,47,0,,112,867
08/01/16,AA,AA,367,MIA,"Miami, FL",FL,EWR,"Newark, NJ",NJ,2101,54,22,71,0,,150,1085
08/01/16,AA,AA,368,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1347,12,1724,38,0,,99,733
08/01/16,AA,AA,369,LAS,"Las Vegas, NV",NV,JFK,"New York, NY",NY,2156,-3,542,-19,0,,268,2248
08/01/16,AA,AA,370,DFW,"Dallas/Fort Worth, TX",TX,LAX,"Los Angeles, CA",CA,1217,-3,1310,-31,0,,158,1235
08/01/16,AA,AA,371,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,2244,104,2358,84,0,,112,733
08/01/16,AA,AA,372,DEN,"Denver, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,1448,128,1741,123,0,,89,641
08/01/16,AA,AA,373,EWR,"Newark, NJ",NJ,MIA,"Miami, FL",FL,813,14,1105,2,0,,143,1085
08/01/16,AA,AA,374,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1321,31,1617,21,0,,91,733
08/01/16,AA,AA,1017,DFW,"Dallas/Fort Worth, TX",TX,SNA,"Santa Ana, CA",CA,1458,13,1551,-1,0,,157,1205
08/01/16,AA,AA,1017,PHX,"Phoenix, AZ",AZ,STL,"St. Louis, MO",MO,1901,5,2,7,0,,161,1262
08/01/16,AA,AA,1017,SNA,"Santa Ana, CA",CA,PHX,"Phoenix, AZ",AZ,1631,-9,1759,-1,0,,56,338
08/01/16,AA,AA,1018,DFW,"Dallas/Fort Worth, TX",TX,RSW,"Fort Myers, FL",FL,1640,230,2010,220,0,,135,1017
08/01/16,AA,AA,1018,RSW,"Fort Myers, FL",FL,ORD,"Chicago, IL",IL,2101,226,2306,221,0,,155,1120
08/01/16,AA,AA,1019,DFW,"Dallas/Fort Worth, TX",TX,COS,"Colorado Springs, CO",CO,2020,70,2102,59,0,,80,592
08/01/16,AA,AA,1022,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1758,16,2003,10,0,,219,1723
08/01/16,AA,AA,1023,DFW,"Dallas/Fort Worth, TX",TX,LAX,"Los Angeles, CA",CA,2251,41,2,31,0,,152,1235
08/01/16,AA,AA,1024,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,1241,36,2101,44,0,,291,2342
08/01/16,AA,AA,183,AUS,"Austin, TX",TX,LAX,"Los Angeles, CA",CA,856,-5,956,-14,0,,161,1242
08/01/16,AA,AA,184,DFW,"Dallas/Fort Worth, TX",TX,SEA,"Seattle, WA",WA,1445,-5,1648,-16,0,,214,1660
08/01/16,AA,AA,185,JFK,"New York, NY",NY,LAX,"Los Angeles, CA",CA,2123,23,28,19,0,,313,2475
08/01/16,AA,AA,186,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1151,-2,1451,-12,0,,95,733
08/01/16,AA,AA,187,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1351,-4,1518,-24,0,,116,733
08/01/16,AA,AA,189,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,800,0,1613,-1,0,,282,2342
08/01/16,AA,AA,190,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,1817,95,1911,83,0,,38,247
08/01/16,AA,AA,193,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1533,5,2106,5,0,,178,1464
08/01/16,AA,AA,194,MIA,"Miami, FL",FL,BWI,"Baltimore, MD",MD,1536,77,1807,73,0,,127,946
08/01/16,AA,AA,195,MCO,"Orlando, FL",FL,MIA,"Miami, FL",FL,1205,14,1307,10,0,,37,192
08/01/16,AA,AA,195,MIA,"Miami, FL",FL,MCO,"Orlando, FL",FL,953,11,1103,6,0,,41,192
08/01/16,AA,AA,196,LAX,"Los Angeles, CA",CA,BOS,"Boston, MA",MA,2130,0,627,23,0,,327,2611
08/01/16,AA,AA,197,BOS,"Boston, MA",MA,ORD,"Chicago, IL",IL,1543,-9,1743,-2,0,,134,867
08/01/16,AA,AA,375,LAX,"Los Angeles, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,628,1,1136,-4,0,,156,1235
08/01/16,AA,AA,376,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,2048,-2,5,18,0,,170,1096
08/01/16,AA,AA,379,CLT,"Charlotte, NC",NC,MIA,"Miami, FL",FL,1711,46,1904,30,0,,91,650
08/01/16,AA,AA,379,EWR,"Newark, NJ",NJ,CLT,"Charlotte, NC",NC,1356,46,1612,71,0,,98,529
08/01/16,AA,AA,380,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,951,-4,1254,-8,0,,98,733
08/01/16,AA,AA,384,DFW,"Dallas/Fort Worth, TX",TX,MCI,"Kansas City, MO",MO,1550,50,1728,50,0,,73,460
08/01/16,AA,AA,385,SNA,"Santa Ana, CA",CA,ORD,"Chicago, IL",IL,809,-1,1402,-9,0,,209,1726
08/01/16,AA,AA,386,DFW,"Dallas/Fort Worth, TX",TX,JAX,"Jacksonville, FL",FL,1634,74,1950,67,0,,116,918
08/01/16,AA,AA,386,JAX,"Jacksonville, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,2034,71,2147,49,0,,121,918
08/01/16,AA,AA,387,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,913,75,1046,69,0,,68,447
08/01/16,AA,AA,388,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,824,-1,1114,-16,0,,95,733
08/01/16,AA,AA,390,MSY,"New Orleans, LA",LA,MIA,"Miami, FL",FL,834,-3,1137,0,0,,90,675
08/01/16,AA,AA,391,DFW,"Dallas/Fort Worth, TX",TX,TUL,"Tulsa, OK",OK,1048,-2,1149,-8,0,,41,237
08/01/16,AA,AA,391,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,1232,-8,1338,-12,0,,40,237
08/01/16,AA,AA,392,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,742,17,1037,4,0,,93,733
08/01/16,AA,AA,394,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,624,-1,925,-3,0,,96,733
08/01/16,AA,AA,395,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,214,49,826,50,0,,220,1744
08/01/16,AA,AA,395,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,905,40,1436,29,0,,249,2072
08/01/16,AA,AA,397,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1013,34,1248,27,0,,136,1045
08/01/16,AA,AA,399,AUS,"Austin, TX",TX,ORD,"Chicago, IL",IL,1127,-3,1403,-8,0,,133,977
08/01/16,AA,AA,907,PHX,"Phoenix, AZ",AZ,SEA,"Seattle, WA",WA,815,48,1135,70,0,,156,1107
08/01/16,AA,AA,913,DCA,"Washington, DC",VA,MIA,"Miami, FL",FL,558,-2,828,-10,0,,127,919
08/01/16,AA,AA,916,MIA,"Miami, FL",FL,DCA,"Washington, DC",VA,,,,,1,C,,919
08/01/16,AA,AA,919,MIA,"Miami, FL",FL,TPA,"Tampa, FL",FL,2017,-5,2115,-13,0,,35,204
08/01/16,AA,AA,931,SFO,"San Francisco, CA",CA,MIA,"Miami, FL",FL,1152,2,2042,12,0,,307,2585
08/01/16,AA,AA,934,MCI,"Kansas City, MO",MO,PHX,"Phoenix, AZ",AZ,542,2,619,-9,0,,134,1044
08/01/16,AA,AA,934,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,736,-3,853,1,0,,51,304
08/01/16,AA,AA,934,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,948,3,1614,20,0,,210,1723
08/01/16,AA,AA,936,JFK,"New York, NY",NY,STT,"Charlotte Amalie, VI",VI,953,38,1447,89,0,,254,1623
08/01/16,AA,AA,936,STT,"Charlotte Amalie, VI",VI,JFK,"New York, NY",NY,1615,80,2048,106,0,,241,1623
08/01/16,AA,AA,937,DFW,"Dallas/Fort Worth, TX",TX,LAX,"Los Angeles, CA",CA,1009,-6,1058,-36,0,,154,1235
08/01/16,AA,AA,938,CMH,"Columbus, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,642,42,800,20,0,,123,926
08/01/16,AA,AA,1054,DFW,"Dallas/Fort Worth, TX",TX,IAH,"Houston, TX",TX,843,-2,940,-11,0,,42,224
08/01/16,AA,AA,1055,DFW,"Dallas/Fort Worth, TX",TX,PIT,"Pittsburgh, PA",PA,1901,31,2241,28,0,,138,1067
08/01/16,AA,AA,1056,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,1856,36,2210,41,0,,99,719
08/01/16,AA,AA,1057,MCO,"Orlando, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,609,-2,756,1,0,,136,985
08/01/16,AA,AA,1058,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,1711,11,1832,15,0,,48,236
08/01/16,AA,AA,1059,ONT,"Ontario, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,820,-3,1314,-13,0,,152,1188
08/01/16,AA,AA,1060,TUL,"Tulsa, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,658,-1,809,0,0,,43,237
08/01/16,AA,AA,1061,MIA,"Miami, FL",FL,MCO,"Orlando, FL",FL,1324,55,1420,44,0,,36,192
08/01/16,AA,AA,1062,DFW,"Dallas/Fort Worth, TX",TX,MCI,"Kansas City, MO",MO,711,-4,847,-6,0,,70,460
08/01/16,AA,AA,1062,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,500,-8,601,-15,0,,44,247
08/01/16,AA,AA,332,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1106,6,1408,6,0,,99,733
08/01/16,AA,AA,333,BOS,"Boston, MA",MA,LAX,"Los Angeles, CA",CA,1333,48,1653,49,0,,343,2611
08/01/16,AA,AA,334,MIA,"Miami, FL",FL,ORD,"Chicago, IL",IL,953,68,1156,59,0,,160,1197
08/01/16,AA,AA,334,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1256,61,1650,50,0,,153,1197
08/01/16,AA,AA,335,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,1058,-7,1332,-2,0,,114,802
08/01/16,AA,AA,336,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1929,44,2232,32,0,,103,733
08/01/16,AA,AA,337,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1220,-9,1419,7,0,,113,733
08/01/16,AA,AA,338,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,1531,1,1708,23,0,,49,236
08/01/16,AA,AA,340,DFW,"Dallas/Fort Worth, TX",TX,MCI,"Kansas City, MO",MO,1051,-7,1245,7,0,,71,460
08/01/16,AA,AA,340,MCI,"Kansas City, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1325,7,1509,14,0,,66,460
08/01/16,AA,AA,341,MIA,"Miami, FL",FL,MSY,"New Orleans, LA",LA,2229,38,2321,30,0,,93,675
08/01/16,AA,AA,342,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1642,2,2044,-8,0,,160,1197
08/01/16,AA,AA,942,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,1117,7,1419,9,0,,151,1089
08/01/16,AA,AA,943,MIA,"Miami, FL",FL,STT,"Charlotte Amalie, VI",VI,1019,30,1258,19,0,,142,1107
08/01/16,AA,AA,943,STT,"Charlotte Amalie, VI",VI,MIA,"Miami, FL",FL,1341,-4,1625,-17,0,,143,1107
08/01/16,AA,AA,944,DFW,"Dallas/Fort Worth, TX",TX,TUS,"Tucson, AZ",AZ,1820,85,1827,77,0,,111,813
08/01/16,AA,AA,947,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,629,39,924,34,0,,147,1089
08/01/16,AA,AA,952,DFW,"Dallas/Fort Worth, TX",TX,EWR,"Newark, NJ",NJ,733,13,1155,4,0,,169,1372
08/01/16,AA,AA,955,RDU,"Raleigh/Durham, NC",NC,MIA,"Miami, FL",FL,,,,,1,A,,700
08/01/16,AA,AA,956,MIA,"Miami, FL",FL,RDU,"Raleigh/Durham, NC",NC,2143,-2,3,9,0,,105,700
08/01/16,AA,AA,958,ATL,"Atlanta, GA",GA,MIA,"Miami, FL",FL,653,-7,831,-23,0,,81,594
08/01/16,AA,AA,969,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1216,73,1354,51,0,,140,1121
08/01/16,AA,AA,970,DFW,"Dallas/Fort Worth, TX",TX,MCI,"Kansas City, MO",MO,849,-1,1051,21,0,,72,460
08/01/16,AA,AA,970,MCI,"Kansas City, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1120,10,1305,17,0,,67,460
08/01/16,AA,AA,971,PHX,"Phoenix, AZ",AZ,PDX,"Portland, OR",OR,2251,-4,138,11,0,,143,1009
08/01/16,AA,AA,976,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1610,-6,1713,-25,0,,45,224
08/01/16,AA,AA,982,MIA,"Miami, FL",FL,STL,"St. Louis, MO",MO,1424,8,1606,0,0,,145,1068
08/01/16,AA,AA,989,LAS,"Las Vegas, NV",NV,MIA,"Miami, FL",FL,1252,2,2051,1,0,,271,2174
08/01/16,AA,AA,998,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,620,0,838,8,0,,274,2218
08/01/16,AA,AA,999,CLE,"Cleveland, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1649,90,1823,73,0,,137,1021
08/01/16,AA,AA,999,DFW,"Dallas/Fort Worth, TX",TX,CLE,"Cleveland, OH",OH,1243,103,1609,90,0,,130,1021
08/01/16,AA,AA,1000,DFW,"Dallas/Fort Worth, TX",TX,TPA,"Tampa, FL",FL,1313,58,1631,49,0,,122,929
08/01/16,AA,AA,1000,TPA,"Tampa, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1718,56,1855,52,0,,134,929
08/01/16,AA,AA,1002,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,2127,69,2319,52,0,,146,1121
08/01/16,AA,AA,1004,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,832,-3,934,-10,0,,38,190
08/01/16,AA,AA,1004,DFW,"Dallas/Fort Worth, TX",TX,AUS,"Austin, TX",TX,652,0,742,-3,0,,34,190
08/01/16,AA,AA,1006,BOS,"Boston, MA",MA,MIA,"Miami, FL",FL,1543,28,1936,47,0,,181,1258
08/01/16,AA,AA,1006,MIA,"Miami, FL",FL,BOS,"Boston, MA",MA,1143,103,1444,80,0,,164,1258
08/01/16,AA,AA,1008,DFW,"Dallas/Fort Worth, TX",TX,IAD,"Washington, DC",VA,2028,-7,13,-20,0,,147,1172
08/01/16,AA,AA,1009,DFW,"Dallas/Fort Worth, TX",TX,MCO,"Orlando, FL",FL,721,-9,1114,4,0,,133,985
08/01/16,AA,AA,1009,MCO,"Orlando, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1347,-1,1534,5,0,,128,985
08/01/16,AA,AA,1010,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,2049,4,2229,-3,0,,76,550
08/01/16,AA,AA,1011,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,654,-6,945,-13,0,,151,1096
08/01/16,AA,AA,1012,RSW,"Fort Myers, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,808,1,946,-9,0,,138,1017
08/01/16,AA,AA,1014,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,835,-7,1112,-13,0,,133,1045
08/01/16,AA,AA,1088,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,848,-2,1741,32,0,,290,2342
08/01/16,AA,AA,1090,MIA,"Miami, FL",FL,ORD,"Chicago, IL",IL,1354,-1,1618,5,0,,166,1197
08/01/16,AA,AA,1091,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1334,24,1608,12,0,,129,1045
08/01/16,AA,AA,1092,ORD,"Chicago, IL",IL,SJC,"San Jose, CA",CA,1023,-3,1249,-5,0,,241,1829
08/01/16,AA,AA,1092,SJC,"San Jose, CA",CA,ORD,"Chicago, IL",IL,1421,-9,2032,-15,0,,222,1829
08/01/16,AA,AA,1093,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,655,-5,1241,-11,0,,270,2165
08/01/16,AA,AA,1094,BOS,"Boston, MA",MA,DFW,"Dallas/Fort Worth, TX",TX,2003,131,2255,105,0,,212,1562
08/01/16,AA,AA,1094,DFW,"Dallas/Fort Worth, TX",TX,BOS,"Boston, MA",MA,915,-5,1353,-14,0,,188,1562
08/01/16,AA,AA,1095,PHX,"Phoenix, AZ",AZ,JFK,"New York, NY",NY,1643,78,39,80,0,,268,2153
08/01/16,AA,AA,1095,SMF,"Sacramento, CA",CA,PHX,"Phoenix, AZ",AZ,1230,1,1426,6,0,,96,647
08/01/16,AA,AA,198,BOS,"Boston, MA",MA,JFK,"New York, NY",NY,1607,172,1757,207,0,,39,187
08/01/16,AA,AA,199,JFK,"New York, NY",NY,BOS,"Boston, MA",MA,,,,,1,C,,187
08/01/16,AA,AA,200,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,817,2,1116,-7,0,,148,1089
08/01/16,AA,AA,202,LAX,"Los Angeles, CA",CA,BOS,"Boston, MA",MA,1247,2,2127,9,0,,302,2611
08/01/16,AA,AA,205,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,1602,102,1830,83,0,,304,2486
08/01/16,AA,AA,206,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,1228,8,1620,2,0,,149,1121
08/01/16,AA,AA,207,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,2032,127,2221,110,0,,145,1121
08/01/16,AA,AA,208,SFO,"San Francisco, CA",CA,MIA,"Miami, FL",FL,811,-4,1649,-5,0,,308,2585
08/01/16,AA,AA,209,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1745,30,1901,25,0,,54,337
08/01/16,AA,AA,210,LAS,"Las Vegas, NV",NV,JFK,"New York, NY",NY,753,-7,1613,8,0,,282,2248
08/01/16,AA,AA,211,JFK,"New York, NY",NY,LAS,"Las Vegas, NV",NV,1735,15,2053,41,0,,302,2248
08/01/16,AA,AA,212,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1519,22,3,45,0,,287,2486
08/01/16,AA,AA,217,SNA,"Santa Ana, CA",CA,PHX,"Phoenix, AZ",AZ,1920,-5,2040,-2,0,,58,338
08/01/16,AA,AA,218,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1947,3,2138,13,0,,58,337
08/01/16,AA,AA,219,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,20,23,651,40,0,,214,1744
08/01/16,AA,AA,220,TPA,"Tampa, FL",FL,MIA,"Miami, FL",FL,1739,-6,1848,-10,0,,47,204
08/01/16,AA,AA,223,BOS,"Boston, MA",MA,LAX,"Los Angeles, CA",CA,1827,5,2153,3,0,,337,2611
08/01/16,AA,AA,224,LAS,"Las Vegas, NV",NV,ORD,"Chicago, IL",IL,1606,51,2204,67,0,,186,1514
08/01/16,AA,AA,225,SAN,"San Diego, CA",CA,JFK,"New York, NY",NY,2127,-3,551,-7,0,,294,2446
08/01/16,AA,AA,226,JFK,"New York, NY",NY,SAN,"San Diego, CA",CA,2339,209,224,193,0,,316,2446
08/01/16,AA,AA,227,SNA,"Santa Ana, CA",CA,ORD,"Chicago, IL",IL,658,-2,1306,-7,0,,217,1726
08/01/16,AA,AA,230,PHX,"Phoenix, AZ",AZ,SNA,"Santa Ana, CA",CA,2012,-3,2153,20,0,,56,338
08/01/16,AA,AA,231,SNA,"Santa Ana, CA",CA,PHX,"Phoenix, AZ",AZ,645,0,809,-5,0,,53,338
08/01/16,AA,AA,232,ATL,"Atlanta, GA",GA,DFW,"Dallas/Fort Worth, TX",TX,1849,37,1957,17,0,,101,731
