Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Algeria,DZA,Income share held by highest 20%,SI.DST.05TH.20,..
Algeria,DZA,Income share held by lowest 10%,SI.DST.FRST.10,..
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..
Algeria,DZA,Income share held by second 20%,SI.DST.02ND.20,..
Algeria,DZA,Income share held by third 20%,SI.DST.03RD.20,..
Algeria,DZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.456
Algeria,DZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.744
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.0425365853659
Algeria,DZA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,5.92
Algeria,DZA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Algeria,DZA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,15
Algeria,DZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,82.942
Algeria,DZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,133.361
Algeria,DZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.9
Algeria,DZA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,20.5
Algeria,DZA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,23.2
Algeria,DZA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,15.5
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.5
Algeria,DZA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24
Algeria,DZA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.8
Algeria,DZA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,85.14318
Algeria,DZA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,83.61814
Algeria,DZA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,86.62191
Algeria,DZA,Number of infant deaths,SH.DTH.IMRT,20899
Algeria,DZA,Number of neonatal deaths,SH.DTH.NMRT,14773
Algeria,DZA,Number of under-five deaths,SH.DTH.MORT,24269
Algeria,DZA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,6.73233
Algeria,DZA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,5.06452
Algeria,DZA,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,8.25738
Algeria,DZA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Algeria,DZA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Algeria,DZA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Algeria,DZA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Algeria,DZA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Algeria,DZA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Algeria,DZA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
Algeria,DZA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
Algeria,DZA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
Algeria,DZA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
Algeria,DZA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Algeria,DZA,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Algeria,DZA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Algeria,DZA,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Algeria,DZA,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Algeria,DZA,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Algeria,DZA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Algeria,DZA,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Algeria,DZA,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Algeria,DZA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5
Algeria,DZA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Algeria,DZA,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Algeria,DZA,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Algeria,DZA,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Algeria,DZA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Algeria,DZA,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Algeria,DZA,"Primary education, pupils",SE.PRM.ENRL,3925429
Algeria,DZA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.76413
Algeria,DZA,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Algeria,DZA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Algeria,DZA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Algeria,DZA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
Algeria,DZA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
Algeria,DZA,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,2.98897339593561
Algeria,DZA,Rail lines (total route-km),IS.RRS.TOTL.KM,3799.94
Algeria,DZA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1011
Algeria,DZA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1269
Algeria,DZA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,4.5541
Algeria,DZA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,7.75852
Algeria,DZA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,6.22796
Algeria,DZA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Algeria,DZA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Algeria,DZA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,116.15444
Algeria,DZA,"School enrollment, primary (% net)",SE.PRM.NENR,97.06215
Algeria,DZA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94266
Algeria,DZA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Algeria,DZA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,112.67534
Algeria,DZA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Algeria,DZA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,119.52922
Algeria,DZA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Algeria,DZA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,0.98476
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Algeria,DZA,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Algeria,DZA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
Algeria,DZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Algeria,DZA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Algeria,DZA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Algeria,DZA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Algeria,DZA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,36.92228
Algeria,DZA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.55961
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,45.14532
Algeria,DZA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,28.94649
Algeria,DZA,"Secondary education, general pupils",SE.SEC.ENRL.GC,4131265
Algeria,DZA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.31973
Algeria,DZA,"Secondary education, pupils",SE.SEC.ENRL,..
Algeria,DZA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Algeria,DZA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Algeria,DZA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Algeria,DZA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,3.1
Algeria,DZA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,85.55812
Algeria,DZA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.47755
Algeria,DZA,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,..
American Samoa,ASM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
American Samoa,ASM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
American Samoa,ASM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
American Samoa,ASM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
American Samoa,ASM,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
American Samoa,ASM,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
American Samoa,ASM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.015066036
American Samoa,ASM,"Air transport, passengers carried",IS.AIR.PSGR,98949.984
American Samoa,ASM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,11759.184
American Samoa,ASM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,..
American Samoa,ASM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
American Samoa,ASM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
American Samoa,ASM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
American Samoa,ASM,"Children out of school, primary",SE.PRM.UNER,..
American Samoa,ASM,"Children out of school, primary, female",SE.PRM.UNER.FE,..
American Samoa,ASM,"Children out of school, primary, male",SE.PRM.UNER.MA,..
American Samoa,ASM,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,..
American Samoa,ASM,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,..
American Samoa,ASM,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
American Samoa,ASM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..
American Samoa,ASM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..
American Samoa,ASM,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
American Samoa,ASM,GINI index (World Bank estimate),SI.POV.GINI,..
American Samoa,ASM,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
American Samoa,ASM,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
American Samoa,ASM,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
American Samoa,ASM,Income share held by fourth 20%,SI.DST.04TH.20,..
American Samoa,ASM,Income share held by highest 10%,SI.DST.10TH.10,..
American Samoa,ASM,Income share held by highest 20%,SI.DST.05TH.20,..
American Samoa,ASM,Income share held by lowest 10%,SI.DST.FRST.10,..
American Samoa,ASM,Income share held by lowest 20%,SI.DST.FRST.20,..
American Samoa,ASM,Income share held by second 20%,SI.DST.02ND.20,..
American Samoa,ASM,Income share held by third 20%,SI.DST.03RD.20,..
American Samoa,ASM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
American Samoa,ASM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
American Samoa,ASM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,5.22
American Samoa,ASM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
American Samoa,ASM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..
American Samoa,ASM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
American Samoa,ASM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
American Samoa,ASM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
American Samoa,ASM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..
American Samoa,ASM,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..
American Samoa,ASM,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..
American Samoa,ASM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..
American Samoa,ASM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,..
American Samoa,ASM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,..
American Samoa,ASM,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
American Samoa,ASM,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
American Samoa,ASM,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
American Samoa,ASM,Number of infant deaths,SH.DTH.IMRT,..
American Samoa,ASM,Number of neonatal deaths,SH.DTH.NMRT,..
American Samoa,ASM,Number of under-five deaths,SH.DTH.MORT,..
American Samoa,ASM,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
American Samoa,ASM,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
American Samoa,ASM,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
American Samoa,ASM,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
American Samoa,ASM,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
American Samoa,ASM,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
American Samoa,ASM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
American Samoa,ASM,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
American Samoa,ASM,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
American Samoa,ASM,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
American Samoa,ASM,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
American Samoa,ASM,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
American Samoa,ASM,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
American Samoa,ASM,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
American Samoa,ASM,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
American Samoa,ASM,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
American Samoa,ASM,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
American Samoa,ASM,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
American Samoa,ASM,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
American Samoa,ASM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
American Samoa,ASM,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
American Samoa,ASM,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
American Samoa,ASM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..
American Samoa,ASM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
American Samoa,ASM,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
American Samoa,ASM,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
American Samoa,ASM,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
American Samoa,ASM,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
American Samoa,ASM,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
American Samoa,ASM,"Primary education, pupils",SE.PRM.ENRL,..
American Samoa,ASM,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
American Samoa,ASM,Progression to secondary school (%),SE.SEC.PROG.ZS,..
American Samoa,ASM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
American Samoa,ASM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
American Samoa,ASM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
American Samoa,ASM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
American Samoa,ASM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..
American Samoa,ASM,Rail lines (total route-km),IS.RRS.TOTL.KM,..
American Samoa,ASM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
American Samoa,ASM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
American Samoa,ASM,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
American Samoa,ASM,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
American Samoa,ASM,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
American Samoa,ASM,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
American Samoa,ASM,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
